	マンション名	住所	立地1	立地2	立地3	築年数	建物高さ	階	賃料	管理費	敷/礼/保証/敷引,償却	間取り	専有面積	URL
84	山一天王寺ステーツ	東京都台東区谷中７	ＪＲ山手線/日暮里駅 歩4分	ＪＲ京浜東北線/西日暮里駅 歩14分	東京メトロ千代田線/千駄木駅 歩15分	築19年	13階建	2階	6.7万円	1000円	6.7万円/6.7万円/-/-	1K	24.84m	https://suumo.jp/chintai/jnc_000041397752/?bc=100125861339
85	山一天王寺ステーツ	東京都台東区谷中７	ＪＲ山手線/日暮里駅 歩4分	ＪＲ京浜東北線/西日暮里駅 歩14分	東京メトロ千代田線/千駄木駅 歩15分	築19年	13階建	2階	6.8万円	1000円	6.8万円/-/-/-	1K	21m	https://suumo.jp/chintai/jnc_000041397752/?bc=100125861339
86	リバーシティ21新川	東京都中央区新川２	東京メトロ日比谷線/八丁堀駅 歩8分	ＪＲ京葉線/八丁堀駅 歩5分	東京メトロ東西線/茅場町駅 歩11分	築19年	13階建	10階	13.9万円	10000円	13.9万円/-/-/-	1DK	41.36m	https://suumo.jp/chintai/jnc_000027434029/?bc=100124366112
87	リバーシティ21新川	東京都中央区新川２	東京メトロ日比谷線/八丁堀駅 歩8分	ＪＲ京葉線/八丁堀駅 歩5分	東京メトロ東西線/茅場町駅 歩11分	築19年	13階建	10階	17万円	10000円	17万円/-/-/-	1LDK	57.66m	https://suumo.jp/chintai/jnc_000027434029/?bc=100124366112
88	リバーシティ21新川	東京都中央区新川２	東京メトロ日比谷線/八丁堀駅 歩8分	ＪＲ京葉線/八丁堀駅 歩5分	東京メトロ東西線/茅場町駅 歩11分	築19年	13階建	10階	17万円	10000円	17万円/-/-/-	1LDK	52.18m	https://suumo.jp/chintai/jnc_000027434029/?bc=100124366112
89	リバーシティ21新川	東京都中央区新川２	東京メトロ日比谷線/八丁堀駅 歩8分	ＪＲ京葉線/八丁堀駅 歩5分	東京メトロ東西線/茅場町駅 歩11分	築19年	13階建	10階	17.9万円	10000円	17.9万円/-/-/-	1LDK	57.66m	https://suumo.jp/chintai/jnc_000027434029/?bc=100124366112
90	リバーシティ21新川	東京都中央区新川２	東京メトロ日比谷線/八丁堀駅 歩8分	ＪＲ京葉線/八丁堀駅 歩5分	東京メトロ東西線/茅場町駅 歩11分	築19年	13階建	9階	18.4万円	10000円	18.4万円/-/-/-	1LDK	64.69m	https://suumo.jp/chintai/jnc_000027434029/?bc=100124366112
91	リバーシティ21新川	東京都中央区新川２	東京メトロ日比谷線/八丁堀駅 歩8分	ＪＲ京葉線/八丁堀駅 歩5分	東京メトロ東西線/茅場町駅 歩11分	築19年	13階建	9階	19.5万円	10000円	19.5万円/-/-/-	1LDK	66.69m	https://suumo.jp/chintai/jnc_000027434029/?bc=100124366112
92	プライマル勝どき	東京都中央区勝どき６	都営大江戸線/勝どき駅 歩9分	都営大江戸線/月島駅 歩19分	東京メトロ有楽町線/月島駅 歩20分	築19年	13階建	7階	9.6万円	12000円	9.6万円/-/-/-	1K	25.68m	https://suumo.jp/chintai/jnc_000041098751/?bc=100122339492
93	プライマル勝どき	東京都中央区勝どき６	都営大江戸線/勝どき駅 歩9分	都営大江戸線/月島駅 歩19分	東京メトロ有楽町線/月島駅 歩20分	築19年	13階建	9階	9.8万円	12000円	9.8万円/-/-/-	1K	25.68m	https://suumo.jp/chintai/jnc_000041098751/?bc=100122339492
94	プライマル勝どき	東京都中央区勝どき６	都営大江戸線/勝どき駅 歩9分	都営大江戸線/月島駅 歩19分	東京メトロ有楽町線/月島駅 歩20分	築19年	13階建	7階	9.8万円	12000円	9.8万円/-/-/-	1K	25.68m	https://suumo.jp/chintai/jnc_000041098751/?bc=100122339492
95	プライマル勝どき	東京都中央区勝どき６	都営大江戸線/勝どき駅 歩9分	都営大江戸線/月島駅 歩19分	東京メトロ有楽町線/月島駅 歩20分	築19年	13階建	4階	9.8万円	12000円	9.8万円/-/-/-	1K	25.68m	https://suumo.jp/chintai/jnc_000041098751/?bc=100122339492
96	プライマル勝どき	東京都中央区勝どき６	都営大江戸線/勝どき駅 歩9分	都営大江戸線/月島駅 歩19分	東京メトロ有楽町線/月島駅 歩20分	築19年	13階建	7階	9.8万円	12000円	9.8万円/-/-/-	1K	25.68m	https://suumo.jp/chintai/jnc_000041098751/?bc=100122339492
97	プライマル勝どき	東京都中央区勝どき６	都営大江戸線/勝どき駅 歩9分	都営大江戸線/月島駅 歩19分	東京メトロ有楽町線/月島駅 歩20分	築19年	13階建	7階	10万円	12000円	10万円/-/-/-	1K	25.68m	https://suumo.jp/chintai/jnc_000041098751/?bc=100122339492
98	プライマル勝どき	東京都中央区勝どき６	都営大江戸線/勝どき駅 歩9分	都営大江戸線/月島駅 歩19分	東京メトロ有楽町線/月島駅 歩20分	築19年	13階建	6階	15.1万円	17000円	15.1万円/-/-/-	1LDK	41.66m	https://suumo.jp/chintai/jnc_000041098751/?bc=100122339492
99	プライマル勝どき	東京都中央区勝どき６	都営大江戸線/勝どき駅 歩9分	都営大江戸線/月島駅 歩19分	東京メトロ有楽町線/月島駅 歩20分	築19年	13階建	6階	15.3万円	17000円	15.3万円/-/-/-	1LDK	41.66m	https://suumo.jp/chintai/jnc_000041098751/?bc=100122339492
100	プライマル勝どき	東京都中央区勝どき６	都営大江戸線/勝どき駅 歩9分	都営大江戸線/月島駅 歩19分	東京メトロ有楽町線/月島駅 歩20分	築19年	13階建	10階	15.5万円	17000円	15.5万円/-/-/-	1LDK	42.44m	https://suumo.jp/chintai/jnc_000041098751/?bc=100122339492
101	GRACIA MINOWA	東京都台東区三ノ輪１	東京メトロ日比谷線/三ノ輪駅 歩1分	ＪＲ常磐線/南千住駅 歩12分	東京メトロ日比谷線/入谷駅 歩15分	築19年	13階建	2階	7万円	5000円	7万円/-/-/-	ワンルーム	13.85m	https://suumo.jp/chintai/jnc_000038521129/?bc=100125695783
102	アーバネックス秋葉原イースト	東京都台東区浅草橋５	都営浅草線/浅草橋駅 歩5分	ＪＲ山手線/秋葉原駅 歩9分	ＪＲ総武線/浅草橋駅 歩5分	築19年	13階建	3階	10.3万円	10000円	10.3万円/10.3万円/-/-	1K	24.65m	https://suumo.jp/chintai/jnc_000041179310/?bc=100125739365
103	アーバネックス秋葉原イースト	東京都台東区浅草橋５	都営浅草線/浅草橋駅 歩5分	ＪＲ山手線/秋葉原駅 歩9分	ＪＲ総武線/浅草橋駅 歩5分	築19年	13階建	3階	10.4万円	10000円	10.4万円/10.4万円/-/-	1K	24.65m	https://suumo.jp/chintai/jnc_000041179310/?bc=100125739365
104	アーバネックス秋葉原イースト	東京都台東区浅草橋５	都営浅草線/浅草橋駅 歩5分	ＪＲ山手線/秋葉原駅 歩9分	ＪＲ総武線/浅草橋駅 歩5分	築19年	13階建	6階	10.4万円	10000円	10.4万円/10.4万円/-/-	1K	24.65m	https://suumo.jp/chintai/jnc_000041179310/?bc=100125739365
105	アーバネックス秋葉原イースト	東京都台東区浅草橋５	都営浅草線/浅草橋駅 歩5分	ＪＲ山手線/秋葉原駅 歩9分	ＪＲ総武線/浅草橋駅 歩5分	築19年	13階建	8階	10.5万円	10000円	10.5万円/10.5万円/-/-	1K	24.65m	https://suumo.jp/chintai/jnc_000041179310/?bc=100125739365
106	アーバネックス秋葉原イースト	東京都台東区浅草橋５	都営浅草線/浅草橋駅 歩5分	ＪＲ山手線/秋葉原駅 歩9分	ＪＲ総武線/浅草橋駅 歩5分	築19年	13階建	8階	10.8万円	10000円	10.8万円/10.8万円/-/-	1K	24.65m	https://suumo.jp/chintai/jnc_000041179310/?bc=100125739365
107	アーバネックス秋葉原イースト	東京都台東区浅草橋５	都営浅草線/浅草橋駅 歩5分	ＪＲ山手線/秋葉原駅 歩9分	ＪＲ総武線/浅草橋駅 歩5分	築19年	13階建	9階	20万円	15000円	20万円/20万円/-/-	2LDK	51.13m	https://suumo.jp/chintai/jnc_000041179310/?bc=100125739365
108	ＪＲ山手線 秋葉原駅 12階建 築12年	東京都千代田区岩本町３	ＪＲ山手線/秋葉原駅 歩5分	ＪＲ山手線/神田駅 歩10分	都営新宿線/岩本町駅 歩3分	築19年	13階建	8階	9.9万円	-	9.9万円/9.9万円/-/-	ワンルーム	31.01m	https://suumo.jp/chintai/jnc_000041443919/?bc=100125787809
109	ＪＲ山手線 秋葉原駅 12階建 築12年	東京都千代田区岩本町３	ＪＲ山手線/秋葉原駅 歩5分	ＪＲ山手線/神田駅 歩10分	都営新宿線/岩本町駅 歩3分	築19年	13階建	8階	9.9万円	-	9.9万円/9.9万円/-/-	ワンルーム	31.01m	https://suumo.jp/chintai/jnc_000041443919/?bc=100125787809
110	田中ビル	東京都中央区日本橋蛎殻町１	東京メトロ半蔵門線/水天宮前駅 歩5分	東京メトロ日比谷線/茅場町駅 歩7分	東京メトロ東西線/茅場町駅 歩7分	築19年	13階建	3階	28万円	-	56万円/28万円/-/-	5LDK	140.74m	https://suumo.jp/chintai/jnc_000041492624/?bc=100125647553
111	リエトコートアルクスタワー	東京都中央区湊３	東京メトロ有楽町線/新富町駅 歩5分	東京メトロ日比谷線/築地駅 歩8分	ＪＲ京葉線/八丁堀駅 歩7分	築19年	13階建	12階	18.8万円	10000円	37.6万円/-/-/-	1LDK	43.52m	https://suumo.jp/chintai/jnc_000041131875/?bc=100124626135
112	リエトコートアルクスタワー	東京都中央区湊３	東京メトロ有楽町線/新富町駅 歩5分	東京メトロ日比谷線/築地駅 歩8分	ＪＲ京葉線/八丁堀駅 歩7分	築19年	13階建	6階	21万円	15000円	42万円/-/-/-	1LDK	56.91m	https://suumo.jp/chintai/jnc_000041131875/?bc=100124626135
113	リエトコートアルクスタワー	東京都中央区湊３	東京メトロ有楽町線/新富町駅 歩5分	東京メトロ日比谷線/築地駅 歩8分	ＪＲ京葉線/八丁堀駅 歩7分	築19年	13階建	5階	21.1万円	20000円	42.2万円/-/-/-	1LDK	60.92m	https://suumo.jp/chintai/jnc_000041131875/?bc=100124626135
114	リエトコートアルクスタワー	東京都中央区湊３	東京メトロ有楽町線/新富町駅 歩5分	東京メトロ日比谷線/築地駅 歩8分	ＪＲ京葉線/八丁堀駅 歩7分	築19年	13階建	22階	22.7万円	15000円	45.4万円/-/-/-	1LDK	56.91m	https://suumo.jp/chintai/jnc_000041131875/?bc=100124626135
115	リエトコートアルクスタワー	東京都中央区湊３	東京メトロ有楽町線/新富町駅 歩5分	東京メトロ日比谷線/築地駅 歩8分	ＪＲ京葉線/八丁堀駅 歩7分	築19年	13階建	20階	22.8万円	20000円	45.6万円/-/-/-	1LDK	60.19m	https://suumo.jp/chintai/jnc_000041131875/?bc=100124626135
116	リエトコートアルクスタワー	東京都中央区湊３	東京メトロ有楽町線/新富町駅 歩5分	東京メトロ日比谷線/築地駅 歩8分	ＪＲ京葉線/八丁堀駅 歩7分	築19年	13階建	3階	24万円	20000円	48万円/-/-/-	3SLDK	76.36m	https://suumo.jp/chintai/jnc_000041131875/?bc=100124626135
117	リエトコートアルクスタワー	東京都中央区湊３	東京メトロ有楽町線/新富町駅 歩5分	東京メトロ日比谷線/築地駅 歩8分	ＪＲ京葉線/八丁堀駅 歩7分	築19年	13階建	3階	24万円	20000円	48万円/-/-/-	3LDK	71.01m	https://suumo.jp/chintai/jnc_000041131875/?bc=100124626135
118	リエトコートアルクスタワー	東京都中央区湊３	東京メトロ有楽町線/新富町駅 歩5分	東京メトロ日比谷線/築地駅 歩8分	ＪＲ京葉線/八丁堀駅 歩7分	築19年	13階建	20階	24万円	20000円	48万円/-/-/-	2LDK	60.94m	https://suumo.jp/chintai/jnc_000041131875/?bc=100124626135
119	リエトコートアルクスタワー	東京都中央区湊３	東京メトロ有楽町線/新富町駅 歩5分	東京メトロ日比谷線/築地駅 歩8分	ＪＲ京葉線/八丁堀駅 歩7分	築19年	13階建	3階	26.5万円	20000円	53万円/-/-/-	3LDK	76.36m	https://suumo.jp/chintai/jnc_000041131875/?bc=100124626135
120	リエトコートアルクスタワー	東京都中央区湊３	東京メトロ有楽町線/新富町駅 歩5分	東京メトロ日比谷線/築地駅 歩8分	ＪＲ京葉線/八丁堀駅 歩7分	築19年	13階建	23階	27万円	15000円	54万円/-/-/-	2LDK	70.65m	https://suumo.jp/chintai/jnc_000041131875/?bc=100124626135
121	リエトコートアルクスタワー	東京都中央区湊３	東京メトロ有楽町線/新富町駅 歩5分	東京メトロ日比谷線/築地駅 歩8分	ＪＲ京葉線/八丁堀駅 歩7分	築19年	13階建	23階	27万円	20000円	54万円/-/-/-	2LDK	70.65m	https://suumo.jp/chintai/jnc_000041131875/?bc=100124626135
122	リエトコートアルクスタワー	東京都中央区湊３	東京メトロ有楽町線/新富町駅 歩5分	東京メトロ日比谷線/築地駅 歩8分	ＪＲ京葉線/八丁堀駅 歩7分	築19年	13階建	5階	28万円	20000円	56万円/-/-/-	3LDK	78.86m	https://suumo.jp/chintai/jnc_000041131875/?bc=100124626135
123	リエトコートアルクスタワー	東京都中央区湊３	東京メトロ有楽町線/新富町駅 歩5分	東京メトロ日比谷線/築地駅 歩8分	ＪＲ京葉線/八丁堀駅 歩7分	築19年	13階建	24階	28.8万円	20000円	57.6万円/-/-/-	2LDK	73.44m	https://suumo.jp/chintai/jnc_000041131875/?bc=100124626135
124	ＫＤＸレジデンス日本橋浜町	東京都中央区日本橋浜町３	都営新宿線/浜町駅 歩4分	東京メトロ半蔵門線/水天宮前駅 歩7分	都営浅草線/人形町駅 歩10分	築19年	13階建	9階	25万円	12000円	25万円/-/-/-	3LDK	82.56m	https://suumo.jp/chintai/jnc_000040004578/?bc=100125240013
125	ライオンズ台東入谷レフィール	東京都台東区下谷２	ＪＲ山手線/鶯谷駅 歩7分	東京メトロ日比谷線/入谷駅 歩3分	東京メトロ日比谷線/三ノ輪駅 歩16分	築19年	13階建	2階	18万円	10000円	18万円/18万円/-/-	3LDK	62.72m	https://suumo.jp/chintai/jnc_000040735014/?bc=100124498066
126	トルナーレ日本橋浜町	東京都中央区日本橋浜町３	東京メトロ半蔵門線/水天宮前駅 歩4分	都営新宿線/浜町駅 歩7分	都営浅草線/人形町駅 歩8分	築19年	13階建	5階	27万円	10000円	54万円/27万円/-/-	3LDK	78.62m	https://suumo.jp/chintai/jnc_000013343329/?bc=100066232212
127	トルナーレ日本橋浜町	東京都中央区日本橋浜町３	東京メトロ半蔵門線/水天宮前駅 歩4分	都営新宿線/浜町駅 歩7分	都営浅草線/人形町駅 歩8分	築19年	13階建	31階	29.8万円	10000円	29.8万円/29.8万円/-/-	3LDK	82.34m	https://suumo.jp/chintai/jnc_000013343329/?bc=100066232212
128	トルナーレ日本橋浜町	東京都中央区日本橋浜町３	東京メトロ半蔵門線/水天宮前駅 歩4分	都営新宿線/浜町駅 歩7分	都営浅草線/人形町駅 歩8分	築19年	13階建	29階	39万円	20000円	78万円/78万円/-/-	3LDK	120.59m	https://suumo.jp/chintai/jnc_000013343329/?bc=100066232212
129	コンフィール日本橋アクアシティ	東京都中央区日本橋浜町３	都営新宿線/浜町駅 歩5分	東京メトロ半蔵門線/水天宮前駅 歩8分	東京メトロ日比谷線/人形町駅 歩12分	築19年	13階建	3階	19.8万円	10000円	39.6万円/39.6万円/-/-	3LDK	65.49m	https://suumo.jp/chintai/jnc_000039336011/?bc=100124228511
130	グラーナ上野	東京都台東区北上野１	東京メトロ日比谷線/入谷駅 歩3分	ＪＲ山手線/上野駅 歩9分	ＪＲ山手線/鶯谷駅 歩9分	築19年	13階建	9階	20.1万円	9000円	20.1万円/20.1万円/-/-	3LDK	66m	https://suumo.jp/chintai/jnc_000039973577/?bc=100125319590
131	パークホームズセントラルシティ中央区湊	東京都中央区湊３	東京メトロ有楽町線/新富町駅 歩6分	東京メトロ有楽町線/月島駅 歩8分	ＪＲ京葉線/八丁堀駅 歩8分	築19年	13階建	5階	23万円	15000円	46万円/23万円/-/-	3LDK	72.44m	https://suumo.jp/chintai/jnc_000041356931/?bc=100125257563
132	東京メトロ日比谷線 八丁堀駅 10階建 築19年	東京都中央区入船１	東京メトロ日比谷線/八丁堀駅 歩3分	東京メトロ有楽町線/新富町駅 歩7分	東京メトロ東西線/茅場町駅 歩9分	築19年	13階建	4階	22.1万円	29000円	50万円/25万円/-/-	3LDK	81.3m	https://suumo.jp/chintai/jnc_000041487091/?bc=100125761335
133	クレストフォルム東京日本橋	東京都中央区入船１	東京メトロ日比谷線/築地駅 歩9分	東京メトロ東西線/茅場町駅 歩9分	ＪＲ京葉線/八丁堀駅 歩3分	築19年	13階建	4階	22.1万円	29000円	44.2万円/22.1万円/-/-	3LDK	81.3m	https://suumo.jp/chintai/jnc_000041506776/?bc=100125843454
134	サングランパ	東京都中央区月島３	東京メトロ有楽町線/月島駅 歩4分	都営大江戸線/勝どき駅 歩10分	東京メトロ日比谷線/築地駅 歩20分	築19年	13階建	3階	18.2万円	15000円	18.2万円/18.2万円/-/-	2LDK	65.17m	https://suumo.jp/chintai/jnc_000041348679/?bc=100125757513
135	サングランパ	東京都中央区月島３	東京メトロ有楽町線/月島駅 歩4分	都営大江戸線/勝どき駅 歩10分	東京メトロ日比谷線/築地駅 歩20分	築19年	13階建	3階	18.4万円	15000円	18.4万円/18.4万円/-/-	2SLDK	66.56m	https://suumo.jp/chintai/jnc_000041348679/?bc=100125757513
136	サングランパ	東京都中央区月島３	東京メトロ有楽町線/月島駅 歩4分	都営大江戸線/勝どき駅 歩10分	東京メトロ日比谷線/築地駅 歩20分	築19年	13階建	9階	18.4万円	15000円	18.4万円/18.4万円/-/-	1LDK	66.56m	https://suumo.jp/chintai/jnc_000041348679/?bc=100125757513
137	サングランパ	東京都中央区月島３	東京メトロ有楽町線/月島駅 歩4分	都営大江戸線/勝どき駅 歩10分	東京メトロ日比谷線/築地駅 歩20分	築19年	13階建	3階	18.5万円	15000円	18.5万円/18.5万円/-/-	2SLDK	66.56m	https://suumo.jp/chintai/jnc_000041348679/?bc=100125757513
138	サングランパ	東京都中央区月島３	東京メトロ有楽町線/月島駅 歩4分	都営大江戸線/勝どき駅 歩10分	東京メトロ日比谷線/築地駅 歩20分	築19年	13階建	9階	19.1万円	15000円	19.1万円/19.1万円/-/-	2SLDK	66.56m	https://suumo.jp/chintai/jnc_000041348679/?bc=100125757513
